"","X","user_name","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"18661",18661,"adelmo",144,-35.2,130,21,-0.16,0.31,0.23,52,35,-192,184,587,-358,-8.58,-23.5,-61.5,23,-4.08,0.51,0.26,-192,-28,109,500,138,444,23.16287117,-29.38994819,-119.2198298,19,0.22,-0.06,-0.28,-53,42,-170,-617,122,9,0,0,0,42,0.92,0.8,0.59,-396,96,3,-508,-248,299,"E"
"18662",18662,"adelmo",145,-35,130,22,-0.21,0.24,0.2,66,62,-200,184,576,-373,-10.1,-28.5,-58.6,20,-4.16,0.45,0.3,-173,-31,81,575,108,386,22.24843836,-29.48713342,-119.7279726,19,0.22,-0.08,-0.25,-54,41,-173,-624,124,16,0,0,0,42,0.95,0.83,0.64,-395,101,2,-508,-238,306,"E"
"18663",18663,"adelmo",146,-34.5,129,20,-0.18,0.13,0.02,59,43,-184,182,565,-372,-13.8,-38.8,-51.9,15,-4.19,0.31,0.54,-130,-53,58,667,69,293,21.72675047,-31.22242432,-118.6113116,19,0.22,-0.05,-0.2,-57,40,-172,-619,120,1,0,0,0,42,0.96,0.87,0.66,-394,103,-1,-518,-228,305,"E"
"18664",18664,"adelmo",146,-34.2,129,21,-0.11,0.14,0.05,70,47,-189,173,575,-385,-18.6,-48.4,-44.1,11,-4.01,0.21,0.61,-87,-55,21,712,42,178,19.0263217,-26.79595081,-123.939352,19,0.19,-0.05,-0.18,-49,35,-175,-625,118,5,0,0,0,42,0.98,0.9,0.66,-396,108,4,-522,-215,320,"E"
"18665",18665,"adelmo",147,-34.2,129,21,-0.06,0.14,0.05,78,50,-188,175,574,-383,-21.8,-52.1,-39.8,10,-3.97,0.21,0.49,-79,-58,-7,747,21,114,17.47966673,-25.82895741,-125.6644664,19,0.16,-0.05,-0.16,-47,32,-175,-622,112,3,0,0,0,42,0.98,0.9,0.66,-396,108,3,-523,-216,319,"E"
"18666",18666,"adelmo",147,-34.3,129,21,-0.05,0.13,0.02,75,47,-190,177,574,-384,-26.6,-55,-34,9,-3.95,0.24,0.39,-59,-67,-25,748,17,57,17.32246836,-25.03747229,-126.4193422,19,0.13,-0.03,-0.13,-46,32,-177,-627,106,6,0,0,0,42,0.98,0.92,0.64,-396,107,-4,-531,-203,339,"E"
"18667",18667,"adelmo",148,-34.5,128,20,0.03,0.18,0.15,49,6,-190,173,566,-388,-37.5,-58.1,-21.3,10,-3.76,0.18,0.43,-28,-78,-55,766,-6,-44,17.81814766,-27.74630093,-123.8453965,19,0.1,0.02,-0.16,-51,33,-176,-625,109,10,0,0,0,42,0.9,1.08,0.51,-399,98,-6,-540,-189,338,"E"
"18668",18668,"adelmo",153,-34.4,127,23,0.08,0.19,0.36,52,17,-214,173,540,-430,-91.2,-61.2,41.6,25,-3.37,0.11,1.35,39,-100,-218,654,-61,-358,22.75257529,-25.5858441,-122.4931185,19,0.06,0.02,0.05,-46,41,-171,-617,107,23,0,0,0,38,0.53,1.98,0.48,-366,91,-3,-592,-96,405,"E"
"18669",18669,"adelmo",155,-34.1,126,23,0.03,0.16,0.33,50,28,-214,172,535,-449,-107,-55.7,61.6,28,-3.16,0.19,1.33,43,-108,-252,581,-87,-428,32.52013882,-27.7400882,-113.6462851,18,-0.03,-0.03,0.3,-48,56,-159,-627,103,21,0,0,0,36,0.43,2.31,0.69,-340,101,-2,-606,-63,428,"E"
"18670",18670,"adelmo",158,-33.3,126,25,-0.05,0.11,0.3,70,55,-226,174,515,-449,-119,-47.5,78.2,39,-2.71,0.29,1.05,41,-135,-351,446,-95,-510,21.33910015,-29.19257853,-120.540199,19,-0.14,0.18,0.77,-53,39,-172,-615,114,29,0,0,0,35,0.24,2.89,1.1,-322,131,-12,-658,65,521,"E"
"18674",18674,"adelmo",159,-33.1,126,25,0.06,0.14,0.08,66,59,-229,173,505,-496,-127,-33.2,93.7,49,-1.48,0.21,0.69,19,-170,-449,217,-95,-581,30.50618622,-31.8209926,-112.2199494,16,-0.43,0.64,1.2,-50,48,-144,-604,154,32,0,0,0,38,-0.5,3.76,1.36,-260,273,-2,-706,398,772,"E"
"18676",18676,"adelmo",159,-32.6,126,25,0.02,0.1,-0.05,65,58,-227,166,502,-484,-128,-29.8,96.1,49,-1.04,0.14,0.54,6,-172,-451,179,-90,-584,34.24683997,-32.2358944,-109.0923528,16,-0.59,0.96,1.21,-50,53,-140,-593,192,46,0,0,0,41,-0.77,4.16,1.18,-211,339,9,-702,504,867,"E"
"18677",18677,"adelmo",159,-32.4,126,25,0,0.06,-0.15,63,55,-227,161,499,-497,-129,-28.5,96.9,48,-0.85,0.06,0.54,12,-183,-438,151,-87,-595,34.97619067,-35.6401973,-105.9807679,16,-0.69,1.11,1.21,-56,55,-140,-579,212,57,0,0,0,41,-0.63,4.29,1,-172,366,32,-688,547,883,"E"
"18679",18679,"adelmo",158,-31.4,127,24,-0.06,0.11,-0.21,69,48,-222,161,498,-499,-129,-25.6,98.8,48,-0.05,-0.31,0.79,7,-185,-430,114,-76,-596,53.47626611,-39.22057832,-88.01363314,16,-0.92,1.61,0.95,-60,80,-121,-534,295,71,0,0,0,47,-0.42,3.74,1.1,-122,439,78,-618,702,990,"E"
"18680",18680,"adelmo",158,-31.3,127,24,-0.06,0.11,-0.23,73,49,-223,160,501,-501,-129,-25.5,98.9,47,0.16,-0.39,0.89,8,-185,-427,105,-76,-597,58.40564735,-41.3232848,-82.01100936,17,-0.95,1.69,0.92,-67,92,-122,-507,325,86,0,0,0,46,-0.16,3.37,1.13,-116,428,91,-588,749,1000,"E"
"18682",18682,"adelmo",157,-31.7,127,24,0.1,0.13,-0.28,71,46,-217,151,501,-497,-127,-26.6,98.3,48,0.75,-0.61,0.85,19,-178,-434,127,-91,-590,76.41338346,-29.45987268,-72.21812499,17,-0.96,1.81,0.43,-47,112,-107,-435,412,104,0,0,0,48,0.56,3.15,2.21,-111,446,85,-485,823,977,"E"
"18683",18683,"adelmo",156,-32,127,24,0.13,0.1,-0.26,63,42,-221,157,508,-501,-126,-29.5,96.3,47,1.24,-0.82,0.87,24,-169,-429,166,-89,-582,91.74399674,-21.62900444,-60.49368357,19,-0.9,1.73,0.39,-40,148,-106,-370,459,114,0,0,0,49,1.04,2.17,2.44,-96,473,43,-425,835,894,"E"
"18685",18685,"adelmo",156,-32,128,23,0.14,0.1,-0.28,60,43,-217,158,507,-498,-124,-32.2,94.3,45,1.54,-0.98,0.9,47,-165,-409,220,-97,-581,104.4268489,-13.71961013,-50.47239947,21,-0.8,1.61,0.26,-28,177,-99,-336,492,120,0,0,0,53,1.17,2.31,2.36,-48,515,19,-372,838,828,"E"
"18686",18686,"adelmo",155,-32,128,24,0.16,0.06,-0.28,63,39,-221,159,513,-484,-122,-35.8,91.4,44,1.89,-1.16,0.89,52,-157,-396,268,-105,-565,115.4319737,-2.321325163,-41.57479781,22,-0.74,1.57,0.3,-5,197,-87,-287,513,143,0,0,0,53,1.09,1.75,1.87,-101,505,-13,-334,836,768,"E"
"18687",18687,"adelmo",155,-32.1,128,24,0.18,0.05,-0.26,65,44,-222,152,507,-485,-121,-37.9,89.6,43,2.01,-1.27,0.85,57,-157,-387,309,-106,-552,117.9237522,-1.346130892,-39.13019026,23,-0.64,1.57,0.33,-3,206,-85,-250,531,126,0,0,0,52,0.95,1.83,1.43,-103,499,-23,-307,830,736,"E"
"18689",18689,"adelmo",155,-32.5,129,24,0.27,0.05,-0.26,64,47,-222,154,516,-478,-116,-45,82.7,40,2.39,-1.51,0.82,67,-149,-360,405,-97,-526,117.3567688,4.171677253,-39.47850358,22,-0.45,1.25,0.3,9,199,-83,-191,561,130,0,0,0,48,0.96,2.02,0.38,-60,463,-12,-259,820,729,"E"
"18690",18690,"adelmo",153,-33.6,130,24,0.39,0.06,-0.34,59,57,-216,162,518,-471,-98,-57.6,60.7,32,3.08,-1.78,0.69,90,-130,-276,583,-50,-412,117.0463008,14.21600608,-37.15492362,23,-0.35,0.82,0.13,32,208,-82,-119,581,123,0,0,0,41,0.82,1.62,0.62,-9,400,-3,-173,799,709,"E"
"18691",18691,"adelmo",152,-33.7,131,23,0.37,0.05,-0.36,61,49,-212,169,520,-462,-91.9,-59.7,53.5,30,3.2,-1.81,0.71,92,-118,-258,621,-30,-368,118.0356891,16.57351262,-35.00868502,24,-0.32,0.75,0.13,38,213,-79,-107,581,123,0,0,0,40,0.77,1.48,0.72,-10,392,-8,-163,795,704,"E"
"18693",18693,"adelmo",150,-34.3,132,23,0.4,0.03,-0.46,63,55,-210,174,528,-453,-71.5,-62.9,29.9,24,3.4,-1.83,0.69,90,-101,-196,704,15,-243,112.271169,27.25758501,-34.63242262,26,-0.06,0.69,0.08,69,231,-87,-77,597,114,0,0,0,40,0.79,1.54,0.85,16,392,-19,-116,775,672,"E"
"18696",18696,"adelmo",146,-35.2,134,20,0.32,0.02,-0.74,39,14,-189,183,557,-407,-37.6,-57.6,-11,14,3.34,-1.8,0.82,76,-56,-93,741,123,-24,114.5985248,29.18463973,-29.9558606,28,0,0.67,0.23,78,247,-80,-22,612,103,0,0,0,40,0.83,1.3,0.59,34,389,-22,-55,738,625,"E"
"18697",18697,"adelmo",139,-36,135,17,-0.13,0.16,0.13,48,23,-159,183,588,-333,-21.1,24.7,-82.5,28,-2.26,0.02,0.54,-254,-20,94,-165,273,619,80.00971575,-14.04463942,-75.10785083,17,0.35,-0.48,0.05,-24,123,-117,-489,348,97,0,0,0,33,1.08,0.64,0.31,64,318,-19,65,654,574,"E"
"18698",18698,"adelmo",140,-35.8,135,17,-0.11,0.16,0.15,48,27,-159,183,586,-328,-20.4,21.7,-80.6,28,-2.49,0,0.67,-257,-18,97,-113,269,629,73.78345011,-14.67626362,-81.15169315,17,0.34,-0.47,0.07,-25,115,-124,-501,342,80,0,0,0,33,1.09,0.61,0.3,81,316,-18,70,654,572,"E"
"18700",18700,"adelmo",141,-35.5,135,19,-0.08,0.11,0.25,43,12,-176,183,583,-354,-19,15.1,-76.7,27,-2.81,0.02,0.87,-238,-20,104,-4,258,620,68.06009846,-25.19878492,-82.73136064,17,0.27,-0.43,-0.11,-42,106,-124,-511,326,83,0,0,0,32,1.12,0.51,0.33,63,303,-15,66,665,595,"E"
"18701",18701,"adelmo",142,-35.3,135,18,-0.06,0.11,0.33,46,21,-170,182,589,-360,-18.3,11.7,-74.7,26,-2.94,0.06,0.9,-230,-14,107,62,255,612,69.61842792,-23.19729329,-82.13171947,17,0.24,-0.42,-0.11,-38,106,-121,-510,325,79,0,0,0,31,1.14,0.59,0.36,65,301,-12,63,670,596,"E"
"18702",18702,"adelmo",145,-34.9,134,21,-0.02,0.13,0.41,64,52,-188,175,570,-388,-17.6,-3.02,-65.5,23,-3.12,0.34,0.69,-181,-8,136,282,212,557,56.5668466,-29.5060576,-91.50065435,18,0.31,-0.37,-0.28,-51,94,-139,-529,309,77,0,0,0,32,1.12,0.48,0.61,47,310,1,56,673,608,"E"
"18703",18703,"adelmo",149,-35,134,22,0.05,0.19,0.36,59,53,-203,181,551,-419,-20.9,-21.4,-51,16,-3.4,0.4,0.92,-125,-22,98,545,124,418,55.05921511,-32.41093895,-91.1583817,18,0.37,-0.11,-0.36,-56,92,-139,-536,278,83,0,0,0,33,0.93,0.51,0.23,62,321,15,51,679,619,"E"
"18704",18704,"adelmo",149,-34.9,134,22,0.05,0.14,0.26,57,40,-199,176,543,-429,-21.8,-25.3,-47.7,14,-3.52,0.35,0.98,-109,-30,77,593,112,351,52.91344276,-35.93319235,-90.81616971,18,0.37,-0.03,-0.34,-62,89,-139,-535,284,71,0,0,0,33,0.92,0.48,0.23,54,315,20,51,671,618,"E"
"18705",18705,"adelmo",150,-34.8,134,21,0.03,0.14,0.21,45,25,-201,170,547,-430,-22.9,-29.3,-44,12,-3.6,0.35,1.08,-83,-42,73,631,105,317,51.81276237,-36.68025139,-91.28807317,18,0.42,0,-0.36,-63,87,-139,-543,278,79,0,0,0,32,0.9,0.5,0.28,61,310,23,53,673,618,"E"
"18706",18706,"adelmo",151,-34.4,133,23,-0.06,0.18,0.23,45,36,-214,181,534,-446,-25.8,-36.9,-36.1,10,-3.53,0.43,1.16,-70,-29,67,692,73,219,49.49651553,-34.01533364,-95.15005087,18,0.42,-0.13,-0.23,-59,84,-144,-547,280,69,0,0,0,32,1,0.4,0.46,72,308,20,44,685,624,"E"
"18707",18707,"adelmo",152,-34,133,23,-0.1,0.14,0.18,57,51,-210,173,528,-437,-28,-40.4,-31.6,7,-3.56,0.51,1.02,-59,-32,29,724,55,175,40.78017974,-34.17628032,-102.483511,18,0.47,-0.21,-0.11,-60,71,-153,-550,266,69,0,0,0,32,1.09,0.32,0.52,64,309,18,48,684,634,"E"
"18708",18708,"adelmo",152,-33.7,133,23,-0.1,0.1,0.08,57,45,-209,168,524,-453,-30.3,-42.8,-27.3,6,-3.58,0.55,0.89,-29,-50,-2,735,47,125,28.52835941,-34.67462462,-111.3815361,19,0.59,-0.4,-0.03,-64,53,-169,-550,264,60,0,0,0,32,1.2,0.26,0.59,57,310,13,39,685,624,"E"
"18709",18709,"adelmo",155,-32.3,131,23,-0.1,0.13,0.07,64,36,-218,167,518,-477,-49.1,-50.3,0.98,14,-3.31,0.53,0.79,24,-82,-110,747,-42,-139,20.45953869,-39.45335032,-112.1013951,19,1.01,-0.69,-0.84,-70,37,-164,-586,210,17,0,0,0,34,1.14,0.48,0.61,30,333,-10,14,705,626,"E"
"18711",18711,"adelmo",156,-32.2,131,24,-0.02,0.14,0.08,72,40,-222,155,510,-489,-66.3,-52.9,23.2,22,-3.21,0.5,0.97,36,-104,-182,694,-83,-288,26.85913514,-29.55475057,-116.5786853,16,0.72,-0.61,-1.38,-45,41,-142,-603,173,8,0,0,0,34,1.01,0.27,0.39,38,335,-10,8,707,639,"E"
"18712",18712,"adelmo",157,-32.2,131,24,0,0.11,0.05,70,45,-225,159,502,-483,-74.4,-52.3,33.1,25,-3.18,0.48,1.13,44,-119,-209,655,-93,-338,37.22920438,-25.61177728,-111.1551312,16,0.61,-0.53,-1.39,-39,56,-138,-609,159,-1,0,0,0,34,0.96,0.31,0.36,30,331,-9,4,711,646,"E"
"18713",18713,"adelmo",157,-32.1,131,24,0.05,0.11,0,65,46,-223,153,506,-493,-81.3,-51.3,41.8,27,-3.07,0.45,1.3,52,-126,-226,639,-98,-340,42.32992107,-22.59750676,-108.3878867,16,0.48,-0.42,-1.3,-36,66,-142,-610,154,6,0,0,0,33,0.95,0.35,0.36,33,326,-9,0,714,638,"E"
"18714",18714,"adelmo",157,-31.9,130,24,0.1,0.1,-0.03,57,36,-223,151,503,-497,-93.7,-47.3,60.7,35,-2.55,0.45,1.33,49,-140,-307,536,-139,-457,42.22671184,-16.70839473,-111.2648477,17,-0.02,-0.13,-0.74,-28,69,-151,-616,139,15,0,0,0,33,0.9,0.13,0.46,43,325,-5,-6,715,647,"E"
"18715",18715,"adelmo",158,-31.8,130,24,0.1,0.11,-0.03,57,39,-222,146,499,-497,-96.4,-45.8,65.4,37,-2.42,0.45,1.18,52,-150,-321,484,-144,-483,38.60534262,-26.73086845,-109.2866055,18,-0.1,-0.03,-0.56,-47,67,-158,-618,140,12,0,0,0,33,0.88,0.14,0.49,25,323,-5,-13,724,645,"E"
"18717",18717,"adelmo",159,-31.2,130,25,0.13,0.1,-0.03,65,49,-232,146,490,-499,-108,-36,84.2,47,-1.35,0.22,0.67,52,-182,-419,279,-162,-549,29.29249172,-25.7623031,-117.5492832,18,-0.03,0.13,0.08,-45,51,-163,-613,136,39,0,0,0,34,0.83,0.24,0.56,40,327,-6,-32,734,639,"E"
"18718",18718,"adelmo",158,-31,131,26,0.18,0.1,-0.11,66,58,-238,156,489,-500,-110,-31.8,89.6,52,-0.45,-0.1,0.79,50,-190,-467,208,-157,-574,28.27098819,-27.0873197,-117.3919026,18,-0.21,0.13,0.46,-47,49,-162,-613,136,38,0,0,0,35,0.85,0.26,0.71,39,336,-5,-33,746,612,"E"
"18719",18719,"adelmo",158,-31,131,26,0.21,0.1,-0.13,68,58,-239,151,489,-495,-110,-31.3,90.2,52,-0.21,-0.18,0.74,44,-186,-474,196,-161,-571,28.59967771,-24.33675202,-119.0689095,17,-0.26,0.19,0.49,-41,48,-158,-604,142,55,0,0,0,35,0.88,0.29,0.72,41,342,-10,-41,742,599,"E"
"18720",18720,"adelmo",158,-31.1,131,26,0.21,0.1,-0.13,67,60,-242,154,490,-503,-110,-31,90.5,52,-0.02,-0.29,0.71,45,-194,-470,186,-152,-578,32.32476155,-19.82373837,-118.7752003,16,-0.37,0.26,0.57,-31,50,-146,-603,149,60,0,0,0,36,0.88,0.32,0.74,42,346,-13,-40,740,607,"E"
"18722",18722,"adelmo",156,-31.2,132,25,0.26,0.1,-0.36,57,57,-230,157,490,-504,-107,-33.5,86.6,49,1.43,-0.95,0.98,36,-208,-428,250,-164,-566,44.58633132,-26.81030174,-104.0137671,17,-0.8,0.82,1.23,-43,70,-140,-582,205,79,0,0,0,35,1,0.56,0.74,19,342,-29,-46,735,577,"E"
"18724",18724,"adelmo",155,-31.1,132,24,0.24,0.1,-0.48,55,49,-226,161,501,-475,-102,-37.9,80.2,43,1.98,-1.32,0.92,35,-189,-379,329,-173,-542,61.1532039,-37.21412307,-82.36057607,16,-0.92,1.27,1.31,-57,90,-115,-548,261,90,0,0,0,36,1.03,0.58,0.75,45,346,-39,-38,731,560,"E"
"18725",18725,"adelmo",153,-31,132,24,0.24,0.06,-0.56,55,47,-223,165,510,-478,-97.9,-41.3,74.2,39,2.28,-1.48,0.8,48,-184,-332,401,-173,-517,69.31076815,-28.46783312,-79.8290891,15,-0.88,1.49,0.94,-40,91,-102,-513,299,101,0,0,0,36,1.01,0.64,0.79,28,346,-44,-33,722,539,"E"
"18727",18727,"adelmo",150,-31.4,132,22,0.27,0.06,-0.71,53,29,-209,177,532,-446,-77.4,-49.8,44.9,31,3.21,-1.78,0.54,64,-135,-259,611,-97,-354,104.1672861,-25.50030237,-45.25168525,18,-0.88,1.83,0.51,-45,154,-78,-394,434,135,0,0,0,36,0.9,0.92,0.49,41,347,-46,-7,706,512,"E"
"18728",18728,"adelmo",149,-31.6,132,22,0.29,0.06,-0.74,50,25,-207,170,537,-432,-73,-50.5,39.1,29,3.28,-1.85,0.52,69,-131,-239,656,-80,-334,107.3376559,-26.01387486,-41.35885264,19,-0.87,1.81,0.38,-48,164,-75,-364,454,152,0,0,0,36,0.9,0.88,0.49,43,343,-43,-8,707,511,"E"
"18729",18729,"adelmo",148,-31.9,132,21,0.27,0.03,-0.79,47,21,-199,173,547,-420,-63,-50.8,25.8,26,3.52,-1.99,0.89,70,-127,-205,699,-53,-255,110.2614825,-13.53087256,-44.51909707,20,-0.83,1.65,0.3,-26,172,-83,-316,478,144,0,0,0,35,0.9,1.03,0.54,42,341,-42,4,697,506,"E"
"18730",18730,"adelmo",147,-32,132,21,0.27,0.02,-0.8,43,19,-197,172,551,-392,-58.5,-50.4,19.7,23,3.5,-2.07,1,58,-98,-196,730,-31,-189,114.6196792,-6.938638545,-41.81602904,21,-0.8,1.57,0.39,-14,184,-82,-307,501,163,0,0,0,36,0.93,1.06,0.57,45,346,-41,12,689,501,"E"
"18731",18731,"adelmo",146,-32.1,132,20,0.24,0.02,-0.75,45,16,-189,175,561,-384,-51.4,-49.6,9.02,17,3.47,-2.25,1.02,65,-75,-130,749,18,-114,123.3573881,-6.23587196,-33.0954087,23,-0.67,1.53,0.44,-14,212,-73,-255,527,144,0,0,0,36,0.95,1,0.62,46,351,-37,31,687,488,"E"
"18732",18732,"adelmo",145,-32.2,133,20,0.22,0.02,-0.75,49,21,-185,177,560,-372,-46.3,-48.6,2.57,15,3.48,-2.3,1.15,67,-75,-107,746,49,-66,120.296392,-2.758307358,-36.66975367,22,-0.63,1.43,0.26,-6,203,-78,-232,538,143,0,0,0,36,0.95,0.98,0.66,40,352,-39,36,677,487,"E"
"18733",18733,"adelmo",141,-32.7,133,19,0.24,0.03,-0.69,44,29,-182,176,582,-339,-26.2,-38.8,-25,6,3.36,-2.1,0.43,33,-20,-42,705,153,126,115.6853252,19.62335174,-35.94991785,24,-0.48,1.14,0.38,46,216,-83,-150,566,137,0,0,0,38,1.06,0.93,0.51,51,362,-42,67,648,455,"E"
"18735",18735,"adelmo",140,-32.8,133,18,0.22,0.05,-0.62,43,25,-174,175,590,-319,-21.9,-32.3,-33.7,2,3.42,-1.96,0.11,10,5,-18,635,205,237,119.0264309,22.84370018,-29.88192934,23,-0.47,0.98,0.36,50,205,-65,-104,584,134,0,0,0,37,1.12,0.9,0.49,48,354,-42,69,639,454,"E"
"18736",18736,"adelmo",139,-33,133,19,0.24,0.06,-0.57,46,31,-176,173,601,-313,-19.1,-24.9,-40.8,2,3.42,-1.77,-0.2,-20,9,2,578,241,315,110.374403,30.22124638,-34.46357012,25,-0.37,0.93,0.3,74,222,-84,-76,597,136,0,0,0,35,1.11,0.72,0.64,46,338,-41,80,636,446,"E"
"18737",18737,"adelmo",138,-33.1,133,19,0.24,0.06,-0.54,47,33,-174,177,597,-313,-18.1,-20.2,-44.2,3,3.36,-1.67,-0.13,-25,-4,22,553,243,336,109.8252028,30.56049906,-34.85425152,25,-0.29,0.9,0.31,74,219,-84,-71,595,129,0,0,0,35,1.12,0.72,0.72,47,336,-44,85,642,447,"E"
"18740",18740,"adelmo",136,-33.7,134,17,0.18,0.1,-0.34,38,30,-159,173,619,-289,-16.8,-1.49,-58.3,17,2.92,-1.56,0.66,-160,17,58,275,304,516,116.3825257,29.10688096,-27.61228553,28,-0.21,0.71,0.15,80,256,-76,8,601,110,0,0,0,35,1.2,0.75,0.77,44,339,-53,91,619,419,"E"
"18741",18741,"adelmo",136,-33.7,134,17,0.13,0.11,-0.3,38,37,-155,167,612,-279,-17,1.29,-60.7,18,2.79,-1.51,0.61,-166,18,56,244,301,524,116.2023379,29.22281493,-27.74043158,29,-0.11,0.63,0.2,81,258,-77,19,603,108,0,0,0,36,1.17,0.72,0.79,45,342,-53,91,625,424,"E"
"18742",18742,"adelmo",136,-33.7,133,17,0.08,0.13,-0.28,37,47,-155,173,610,-285,-17.2,3.67,-62.7,18,2.75,-1.46,0.56,-167,14,58,198,320,551,114.6225864,31.35800059,-27.65206852,29,-0.03,0.56,0.25,87,257,-77,26,600,124,0,0,0,36,1.14,0.72,0.79,43,347,-58,98,618,425,"E"
"18743",18743,"adelmo",136,-33.6,133,17,0.05,0.1,-0.25,45,51,-153,172,614,-279,-17.7,6.45,-65,20,2.78,-1.4,0.52,-181,5,77,141,324,555,113.2124931,33.54626838,-27.17052687,29,0.02,0.5,0.18,92,253,-75,37,605,111,0,0,0,37,1.09,0.71,0.72,42,355,-60,98,619,407,"E"
"18744",18744,"adelmo",136,-33.5,133,17,0.03,0.1,-0.25,44,39,-156,176,613,-270,-18.2,8.91,-67,22,2.68,-1.27,0.49,-204,-2,67,115,322,557,112.7158817,34.17862026,-27.14580803,29,0.11,0.43,-0.02,95,256,-76,33,607,96,0,0,0,37,1.08,0.69,0.62,47,357,-58,98,621,410,"E"
"18745",18745,"adelmo",136,-33.3,133,17,0,0.18,-0.08,46,31,-161,172,612,-267,-20.3,15.6,-72.3,24,2.41,-1.04,0.39,-229,-2,39,-11,338,577,115.7405103,31.59973602,-25.73952665,31,0.31,0.31,-0.16,94,277,-77,40,604,109,0,0,0,36,1,0.63,0.51,40,344,-51,100,609,401,"E"
"18748",18748,"adelmo",138,-33.2,131,17,0.02,0.16,0.03,50,40,-159,172,607,-308,-23.2,30.3,-88.7,31,2.28,-1.32,1.31,-306,-28,6,-274,360,526,116.097661,33.84551938,-22.20786896,31,0.47,-0.13,-0.49,101,279,-67,25,596,130,0,0,0,38,0.96,0.55,0.36,38,367,-47,98,605,421,"E"
"18749",18749,"adelmo",139,-33.1,131,19,0,0.13,-0.03,51,48,-168,176,599,-310,-26.1,34.8,-95.4,33,1.62,-1.06,0.43,-326,-6,-2,-359,360,501,117.9582641,32.39438439,-21.15214252,30,0.48,-0.47,-0.54,94,273,-62,6,598,140,0,0,0,39,0.95,0.26,0.2,-4,382,-35,91,626,421,"E"
"18750",18750,"adelmo",139,-33,131,19,0.02,0.13,-0.07,54,51,-167,172,599,-301,-27.6,35.7,-96.8,32,1.35,-0.85,0.03,-309,-22,1,-391,365,490,114.5246785,34.0868269,-24.46336987,30,0.53,-0.56,-0.48,98,267,-71,-10,588,142,0,0,0,42,0.82,0.31,0.2,13,410,-32,86,631,438,"E"
"18751",18751,"adelmo",139,-33.7,130,17,0.13,0.19,-0.2,45,34,-158,181,598,-309,-37.3,40.6,-103,28,0.69,-0.4,0.16,-273,-37,-22,-458,307,509,113.8754994,26.24638655,-33.48742177,24,0.96,-1,-0.52,60,210,-76,-107,566,164,0,0,0,49,1.08,-0.93,-0.2,22,477,-1,-8,702,517,"E"
"18752",18752,"adelmo",139,-33.8,130,17,0.1,0.19,-0.18,41,30,-159,182,598,-297,-37.8,40.8,-103,29,0.48,-0.35,0.28,-277,-38,-20,-456,303,491,115.7561905,21.61158809,-34.64129345,23,1,-1.06,-0.49,48,205,-76,-136,563,163,0,0,0,50,1.08,-1.19,-0.11,26,489,-3,-43,718,539,"E"
"18753",18753,"adelmo",140,-33.5,130,18,-0.05,0.13,0.1,32,18,-168,184,592,-334,-36.2,40,-101,27,-0.45,-0.22,0.66,-266,-30,24,-427,309,515,116.1645998,11.86600935,-38.95891344,21,1.03,-1.08,-0.64,24,186,-77,-245,516,182,0,0,0,55,1.36,-2.2,-0.05,25,535,-20,-195,789,615,"E"
"18754",18754,"adelmo",141,-33,129,18,-0.11,0.1,0.25,34,1,-175,182,590,-343,-34.7,38.3,-98.4,28,-0.95,-0.11,0.57,-269,-30,36,-384,296,538,122.6329498,7.851862494,-33.46715895,21,0.88,-1.11,-0.54,16,192,-67,-281,499,166,0,0,0,57,1.41,-2.33,-0.13,68,553,-25,-274,811,644,"E"
"18756",18756,"adelmo",143,-32.6,129,19,-0.08,0.1,0.39,55,6,-178,174,591,-359,-32.8,35.6,-94.7,27,-1.49,0,0.51,-261,-28,61,-325,304,567,120.1905534,3.265127706,-36.73036431,22,0.8,-0.9,-0.43,7,200,-77,-313,478,171,0,0,0,56,1.36,-2.84,-0.13,37,547,-21,-354,815,664,"E"
"18758",18758,"adelmo",148,-33,129,21,0.14,0.1,0.44,58,42,-190,174,560,-400,-25.6,21.7,-80.2,28,-2.67,0.29,0.62,-254,-15,115,-88,270,618,104.6296992,-8.776577234,-51.55907878,19,1.01,-0.93,-0.41,-16,158,-90,-403,421,132,0,0,0,53,1.33,-3.61,-0.16,-9,514,-35,-603,710,696,"E"
